index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
1000,CANF US,2019-01-07,93790.0,1.27,91.4944,0.258900383253,25.63,994.2167315,AMEX,Pharmaceuticals
1001,CANG US,2019-01-07,2473.0,7.64,38.4192,0.113515136149,1156.73,214.512524,NYSE,Commercial Services
1002,CAPE US,2019-01-07,16894.5,114.015,27.4688,0.466755465966,142.59,863.880446,ARCA,
1003,CAPL US,2019-01-07,81269.0,15.85,43.3408,0.45366368984,545.94,281.6219325,NYSE,Oil&Gas Services
1004,CAPR US,2019-01-07,194628.0,0.51,136.3264,0.0793563909223,15.84,2631.882953,NASDAQ,Biotechnology
1005,CARA US,2019-01-07,526496.0,15.18,57.9776,1.32373730359,598.8,227.44360975,NASDAQ,Biotechnology
1006,CARB US,2019-01-07,204676.0,26.0,46.016,1.07075418227,898.51,157.0977525,NASDAQ,Computers
1007,CARG US,2019-01-07,482474.5,33.19,56.4416,1.27275339299,3653.49,178.72341925,NASDAQ,Internet
1008,CARO US,2019-01-07,100242.0,30.91,41.4208,0.718946645184,697.64,180.86695175,NASDAQ,Banks
1009,CARS US,2019-01-07,610221.0,22.25,40.0064,0.975084009904,1525.64,261.29876975,NYSE,Internet
1010,CART US,2019-01-07,1930.0,7.83,67.6608,0.0224428102844,72.67,1529.456927,NASDAQ,Banks
1011,CAR US,2019-01-07,1061997.0,23.13,52.8064,1.42983909547,1789.02,217.559997,NASDAQ,Commercial Services
1012,CARV US,2019-01-07,3646.0,3.58,103.68,0.0575131546761,13.24,584.7408015,NASDAQ,Savings&Loans
1013,CARZ US,2019-01-07,7546.5,31.63,17.3696,0.215743773868,22.14,508.38672475,NASDAQ,
1014,CASA US,2019-01-07,188832.0,13.07,55.6992,1.41255485044,1081.87,211.8717465,NASDAQ,Telecommunications
1015,CASH US,2019-01-07,214216.5,20.12,41.9776,0.831799198903,793.12,184.6162095,NASDAQ,Banks
1016,CASI US,2019-01-07,502196.5,4.07,93.568,1.19376395649,387.82,2479.915987,NASDAQ,Biotechnology
1017,CASM US,2019-01-07,28279.0,1.91,115.4816,-0.319786785214,55.12,1957.38662675,NASDAQ,Healthcare-Products
1018,CASS US,2019-01-07,39490.0,53.98,51.1424,0.63294135245,796.06,253.1388045,NASDAQ,Commercial Services
1019,CASY US,2019-01-07,227711.5,128.39,30.0032,0.733711759724,4699.78,139.67433875,NASDAQ,Retail
1020,CATB US,2019-01-07,111804.6,4.97,117.4016,0.424911081339,35.31,465.2060345,NASDAQ,Pharmaceuticals
1021,CATC US,2019-01-07,3632.0,83.37,96.2816,0.234884100489,342.28,228.232922,NASDAQ,Banks
1022,CATH US,2019-01-07,17852.0,30.97,24.8512,0.496843195382,147.11,235.860993,NASDAQ,
1023,CATM US,2019-01-07,291422.0,26.93,58.7264,1.18671401955,1241.67,162.8897165,NASDAQ,Commercial Services
1024,CATO US,2019-01-07,207108.0,14.72,53.7472,0.853896313799,362.24,189.65867125,NYSE,Retail
1025,CATS US,2019-01-07,60186.0,9.51,103.1424,0.571037960841,153.45,297.0729055,NASDAQ,Healthcare-Services
1026,CAT US,2019-01-07,3817138.5,128.15,37.6128,1.35342896066,75622.18,161.30239275,NYSE,Machinery-Constr&Mining
1027,CATY US,2019-01-07,353100.0,34.72,31.0656,0.871737836431,2814.95,152.99402825,NASDAQ,Banks
1028,CAW US,2019-01-07,1051.5,2.25,63.0144,-0.162716050783,16.78,1315.53900975,AMEX,Cosmetics/Personal Care
1029,CBAN US,2019-01-07,626.0,15.2,74.2144,0.0458761070663,128.36,726.478644,NASDAQ,Banks
1030,CBAT US,2019-01-07,23398.0,0.4501,172.0,0.046201541728,11.99,2351.3972265,NASDAQ,Auto Parts&Equipment
1031,CBAY US,2019-01-07,356539.5,8.73,67.0016,1.26302614662,518.9,267.557983,NASDAQ,Biotechnology
1032,CBB US,2019-01-07,454359.5,8.47,65.9712,1.08589460983,424.91,334.86461225,NYSE,Telecommunications
1033,CBD US,2019-01-07,454334.0,22.33,29.5936,0.638508750767,5958.65,417.326123,NYSE,Food
1034,CBFV US,2019-01-07,9781.5,24.85,61.8176,0.313115051584,134.55,271.92583975,NASDAQ,Banks
1035,CBH US,2019-01-07,158062.5,8.41,28.2496,0.283239330969,153.54,815.833509,NYSE,
1036,CBIO US,2019-01-07,205308.0,9.39,87.4688,1.35537981043,112.19,228.39474325,NASDAQ,Pharmaceuticals
1037,CBK US,2019-01-07,436412.5,0.5148,145.2224,-0.115820516946,19.79,1369.2786195,NYSE,Retail
1038,CBLI US,2019-01-07,18296.5,1.32,130.6816,0.373071132789,14.91,1140.8893785,NASDAQ,Biotechnology
1039,CBLK US,2019-01-07,886937.5,13.29,59.52,1.14241189342,902.62,385.65172875,NASDAQ,Computers
1040,CBL US,2019-01-07,3332985.0,2.19,79.4944,1.18981802146,378.15,7101.128757,NYSE,REITS
1041,CBMB US,2019-01-07,10848.5,12.65,42.7648,0.0327364427015,53.53,697.56879675,NASDAQ,Banks
1042,CBMG US,2019-01-07,108515.5,19.61,80.7872,0.867961505792,360.76,339.3181955,NASDAQ,Healthcare-Services
1043,CBM US,2019-01-07,306113.5,41.7,44.3904,1.01452842909,1399.45,162.58520575,NYSE,Biotechnology
1044,CBND US,2019-01-07,50286.5,30.63,5.4272,0.000325626805159,45.94,231.05029575,ARCA,
1045,CBNK US,2019-01-07,32030.0,11.1,106.0864,0.0785860423048,150.33,422.361896,NASDAQ,Banks
1046,CBOE US,2019-01-07,576984.0,98.36,34.4,0.725974087393,11036.18,167.68427325,BATS,Diversified Finan Serv
1047,CBON US,2019-01-07,104.5,22.49,2.8928,-0.00514098107801,4.5,935.81566375,ARCA,
1048,CBPO US,2019-01-07,142870.5,74.84,44.6208,0.601737562323,2945.8,189.20041125,NASDAQ,Pharmaceuticals
1049,CBPX US,2019-01-07,187648.0,26.29,34.112,0.858481095572,968.57,193.5756955,NYSE,Building Materials
1050,CBRE US,2019-01-07,1922950.0,39.45,31.8336,1.06371751193,13447.73,320.80371625,NYSE,Real Estate
1051,CBRL US,2019-01-07,340813.5,162.84,28.0256,0.472106628287,3913.76,151.6339915,NASDAQ,Retail
1052,CBS/A US,2019-01-07,6369.0,47.12,31.8976,0.445281491611,17649.57,203.93345925,NYSE,Media
1053,CBSH US,2019-01-07,406047.5,57.79,26.0544,0.774116041014,6445.84,146.378752,NASDAQ,Banks
1054,CBS US,2019-01-07,3516933.0,47.17,32.4288,0.899610398245,17651.44,259.18575725,NYSE,Media
1055,CBT US,2019-01-07,294115.0,44.21,39.968,1.19448665337,2653.88,162.8037755,NYSE,Chemicals
1056,CBTX US,2019-01-07,64188.0,30.59,55.488,0.559417810248,794.16,230.58125825,NASDAQ,Banks
1057,CB US,2019-01-07,1242098.5,128.4,24.1728,0.809756551598,59167.41,137.36777675,NYSE,Insurance
1058,CBU US,2019-01-07,189156.5,60.14,31.9936,0.844472822636,3078.35,160.8811,NYSE,Banks
1059,CBZ US,2019-01-07,194083.0,19.96,29.0176,0.622681169311,1107.61,298.89694975,NYSE,Commercial Services
1060,CCA US,2019-01-07,5931.5,10.13,10.2848,-0.00589488573974,28.22,567.9629365,AMEX,
1061,CCBG US,2019-01-07,19086.5,23.75,68.064,0.338011598451,405.14,285.185634,NASDAQ,Banks
1062,CCB US,2019-01-07,22473.5,15.0,110.272,0.227312665167,183.73,331.56119775,NASDAQ,Banks
1063,CCCL US,2019-01-07,78367.0,1.64,162.4384,0.225878273793,9.27,1226.246932,NASDAQ,Building Materials
1064,CCC US,2019-01-07,21844.0,9.58,5.1584,-0.0131477121734,826.27,2068.41022875,NYSE,Holding Companies-Divers
1065,CCC/U US,2019-01-07,1425.0,10.04,7.8016,-0.00862646416108,828.0,2336.24893,NYSE,Holding Companies-Divers
1066,CCD US,2019-01-07,120542.0,17.24,26.0608,0.369925817152,420.96,586.1922475,NASDAQ,
1067,CCEP US,2019-01-07,890447.5,45.07,18.112,0.47996450218,21921.31,273.016867,NYSE,Beverages
1068,CCF US,2019-01-07,17257.0,98.33,63.296,0.585908093327,924.57,155.0073815,AMEX,Miscellaneous Manufactur
1069,CCH US,2019-01-07,469.0,9.65,7.456,0.00184799301479,529.54,350.76503325,NYSE,Holding Companies-Divers
1070,CCH/U US,2019-01-07,1296.0,10.0,5.9328,-0.000725809366268,529.0,895.5200595,NYSE,Holding Companies-Divers
1071,CCIH US,2019-01-07,141930.0,1.07,105.7408,-0.10659260756,28.51,2505.56932275,NASDAQ,Internet
1072,CCI US,2019-01-07,1504162.0,108.07,23.0592,0.58665626262,44832.89,156.136859,NYSE,REITS
1073,CCJ US,2019-01-07,1430679.0,11.57,36.3712,0.881235346474,4579.32,1511.79810625,NYSE,Mining
1074,CCK US,2019-01-07,1138570.0,43.07,34.4128,0.888530289561,5822.64,212.4733725,NYSE,Packaging&Containers
1075,CCLP US,2019-01-07,355832.0,2.66,95.5072,1.14986131878,119.29,1115.09532325,NASDAQ,Oil&Gas Services
1076,CCL US,2019-01-07,4495121.0,50.05,29.3888,1.00149240051,34464.2,297.6687455,NYSE,Leisure Time
1077,CCMP US,2019-01-07,160187.0,91.31,41.0304,1.0161800913,2613.06,138.59539675,NASDAQ,Semiconductors
1078,CCM US,2019-01-07,10466.0,3.4,66.5792,-0.137421657507,147.44,1014.46256675,NYSE,Healthcare-Products
1079,CCNE US,2019-01-07,17649.5,24.4,57.088,0.130583358686,372.04,305.9521335,NASDAQ,Banks
1080,CCNI US,2019-01-07,2644.0,3.95,117.152,-0.0287949419613,18.62,795.3268775,NASDAQ,Commercial Services
1081,CCOI US,2019-01-07,211653.0,45.54,39.0336,0.995756471661,2116.33,155.78173675,NASDAQ,Internet
1082,CCOR US,2019-01-07,4559.5,26.345,16.6784,-0.0174078945365,79.04,171.62469325,ARCA,
1083,CCO US,2019-01-07,68118.0,5.47,64.7168,1.02663850414,1998.81,259.567797,NYSE,Advertising
1084,CCRC US,2019-01-07,43022.0,12.72,82.5536,0.0976462799897,233.15,756.48326775,NASDAQ,Computers
1085,CCRN US,2019-01-07,261531.0,7.87,60.7616,1.06520422521,285.29,244.628845,NASDAQ,Commercial Services
1086,CCR US,2019-01-07,23798.0,16.67,53.8304,0.418369964806,458.8,272.39676875,NYSE,Coal
1087,CCS US,2019-01-07,295811.5,19.14,48.4032,1.09467996636,588.72,202.120642,NYSE,Home Builders
1088,CC US,2019-01-07,1540991.5,31.07,50.4448,1.36515340172,5315.6,224.712043,NYSE,Chemicals
1089,CCU US,2019-01-07,71672.5,25.95,24.5376,0.302560961641,4794.3,189.91989325,NYSE,Beverages
1090,CCXI US,2019-01-07,191388.0,11.83,61.12,0.962019042926,597.72,202.1268585,NASDAQ,Biotechnology
1091,CDAY US,2019-01-07,319438.5,34.39,50.5152,1.04882205497,4747.53,186.07863875,NYSE,Software
1092,CDC US,2019-01-07,194582.0,42.49,20.448,0.536142029405,798.81,964.1429345,NASDAQ,
1093,CDE US,2019-01-07,2897426.0,4.84,66.8096,0.761692080489,983.84,3467.94182575,NYSE,Mining
1094,CDEV US,2019-01-07,2778255.5,11.81,55.776,1.34486121059,3262.64,635.66722675,NASDAQ,Oil&Gas
1095,CDK US,2019-01-07,919831.5,49.08,24.5056,0.608276694269,6320.2,196.7115385,NASDAQ,Software
1096,CDL US,2019-01-07,34912.5,41.97,21.3696,0.291399678153,169.98,1001.243144,NASDAQ,
1097,CDLX US,2019-01-07,115717.0,11.13,79.8336,0.92000362764,238.31,203.9602215,NASDAQ,Internet
1098,CDMO US,2019-01-07,252599.5,4.49,72.5632,1.53911114262,251.74,514.12977825,NASDAQ,Biotechnology
1099,CDNA US,2019-01-07,555797.0,24.92,86.5152,1.75714492591,1023.82,186.010329,NASDAQ,Healthcare-Products
1100,CDNS US,2019-01-07,1149221.0,43.26,29.4016,1.03752060604,12205.46,254.56440325,NASDAQ,Software
1101,CDOR US,2019-01-07,32629.5,7.5634,132.5568,-0.0784736802969,89.91,302.7204725,AMEX,REITS
1102,CDR US,2019-01-07,574733.5,3.22,59.168,0.84412504197,293.69,1493.0668235,NYSE,REITS
1103,CDTX US,2019-01-07,133294.5,3.06,126.6816,0.668035912267,84.92,474.14405775,NASDAQ,Pharmaceuticals
1104,CDW US,2019-01-07,653521.5,77.88,29.5872,0.933002430522,11680.81,172.1467275,NASDAQ,Internet
1105,CDXC US,2019-01-07,291854.5,3.39,85.9392,0.988813026427,186.8,750.9263185,NASDAQ,Biotechnology
1106,CDXS US,2019-01-07,453138.0,16.04,52.1408,1.09589937567,866.42,294.3558445,NASDAQ,Chemicals
1107,CDZI US,2019-01-07,94765.0,10.38,48.2048,0.351501464166,254.65,225.472543,NASDAQ,Agriculture
1108,CEA US,2019-01-07,14087.5,26.71,33.0112,0.241535337856,9386.02,206.72653875,NYSE,Airlines
1109,CECE US,2019-01-07,81704.5,6.89,46.752,0.780612134607,240.81,221.03039075,NASDAQ,Environmental Control
1110,CECO US,2019-01-07,299347.0,12.06,40.9088,0.767815000675,841.32,242.8566425,NASDAQ,Commercial Services
1111,CEE US,2019-01-07,6372.5,22.34,21.5808,0.051823996759,151.66,442.5648175,NYSE,
1112,CEFL US,2019-01-07,216980.5,12.72,24.7552,0.511443401859,209.24,730.457274,ARCA,
1113,CEFS US,2019-01-07,6068.5,18.16,22.8032,0.166822638992,34.5,576.387168,BATS,
1114,CEF US,2019-01-07,744458.5,12.65,10.144,0.0316920609577,2576.8,5389.87413275,ARCA,
1115,CEI US,2019-01-07,1453084.0,1.11,125.6896,0.537142218855,6.66,1992.980585,AMEX,Oil&Gas
1116,CEIX US,2019-01-07,163738.5,32.76,56.1408,1.09053240472,910.01,150.36507275,NYSE,Coal
1117,CELC US,2019-01-07,6370.5,22.63,124.7296,0.414774516193,229.9,225.9715405,NASDAQ,Healthcare-Products
1118,CELG US,2019-01-07,6404638.0,84.9,36.3584,1.15613121783,59450.27,285.98431725,NASDAQ,Biotechnology
1119,CELH US,2019-01-07,28353.5,3.38,67.8336,0.369481577733,173.04,905.11192375,NASDAQ,Beverages
1120,CELP US,2019-01-07,19926.5,6.76,85.1776,0.490599097555,80.76,310.243395,NYSE,Environmental Control
1121,CEL US,2019-01-07,10731.0,5.63,50.4896,-0.2253552332,654.19,307.19705075,NYSE,Telecommunications
1122,CEMB US,2019-01-07,10652.5,47.79,7.808,0.0278003263548,71.68,674.70909575,BATS,
1123,CEMI US,2019-01-07,83311.0,6.0,78.9504,0.394354529949,103.12,309.82581475,NASDAQ,Healthcare-Products
1124,CEM US,2019-01-07,1520741.5,11.35,37.0496,1.02414209101,799.21,954.09454625,NYSE,
1125,CENTA US,2019-01-07,248958.0,33.05,39.1936,0.67073321847,1958.84,184.140489,NASDAQ,Household Products/Wares
1126,CENT US,2019-01-07,127579.5,36.76,41.4336,0.744656276495,1958.84,212.9557235,NASDAQ,Household Products/Wares
1127,CEN US,2019-01-07,573779.5,7.4,39.0464,1.02972502251,207.05,914.96144625,NYSE,
1128,CENX US,2019-01-07,1053446.0,8.38,80.544,1.99964910636,734.36,639.74534725,NASDAQ,Mining
1129,CEO US,2019-01-07,95804.5,155.74,28.9472,0.834141366494,69533.95,154.386686,NYSE,Oil&Gas
1130,CEPU US,2019-01-07,140668.0,9.21,56.3456,0.544712521235,1394.41,359.068533,NYSE,Electric
1131,CEQP US,2019-01-07,361835.5,29.69,42.1888,0.832260682132,2114.53,208.8962745,NYSE,Pipelines
1132,CERC US,2019-01-07,45174.0,3.5,90.944,0.0948997689851,142.38,478.73942225,NASDAQ,Biotechnology
1133,CERN US,2019-01-07,1625620.0,52.23,27.6864,0.891074264878,17209.17,230.42752675,NASDAQ,Software
1134,CERS US,2019-01-07,602243.0,5.39,52.6912,1.00251705189,731.36,841.02405425,NASDAQ,Healthcare-Products
1135,CET US,2019-01-07,32164.5,25.1,27.4752,0.254690845236,639.54,441.774556,AMEX,
1136,CETV US,2019-01-07,306165.0,2.89,44.9344,0.758601715379,730.75,563.45597975,NASDAQ,Media
1137,CETX US,2019-01-07,57646.0,0.72,159.6288,0.638459182005,9.43,1964.84658225,NASDAQ,Electronics
1138,CE US,2019-01-07,1313198.0,91.46,31.3728,0.985735213218,12233.5,183.3121495,NYSE,Chemicals
1139,CEVA US,2019-01-07,109725.5,22.36,48.288,0.962735980823,489.74,186.6348695,NASDAQ,Semiconductors
1140,CEV US,2019-01-07,30139.5,11.33,11.3344,0.0197548992488,80.82,804.05631725,AMEX,
1141,CEW US,2019-01-07,1997.0,18.315,6.144,0.0230219872768,20.15,818.87220625,ARCA,
1142,CEY US,2019-01-07,13218.0,22.62,15.424,0.148908016744,18.1,111.955715,NASDAQ,
1143,CEZ US,2019-01-07,3917.0,24.35,16.2176,0.161041713468,17.05,231.93971725,NASDAQ,
1144,CFA US,2019-01-07,293404.0,44.42,23.104,0.721875551092,606.33,1186.57429825,NASDAQ,
1145,CFBI US,2019-01-07,9748.0,11.18,52.928,0.163976634116,83.7,217.99417675,NASDAQ,Banks
1146,CFBK US,2019-01-07,3315.5,12.21,79.1552,0.46725335365,52.53,322.22259975,NASDAQ,Savings&Loans
1147,CFFAU US,2019-01-07,21414.5,10.03,3.3472,0.000928837706929,281.84,58585.2129978,NASDAQ,Holding Companies-Divers
1148,CFFI US,2019-01-07,2459.5,54.39,104.1536,0.568314127299,190.46,205.7044535,NASDAQ,Banks
1149,CFFN US,2019-01-07,482295.5,13.48,24.0832,0.632125896258,1903.96,547.04127925,NASDAQ,Savings&Loans
1150,CFG US,2019-01-07,4699914.5,31.62,33.8432,1.13162579182,14795.38,608.3712905,NYSE,Banks
1151,CFMS US,2019-01-07,622777.5,0.4625,144.992,0.16704071993,29.27,1906.66545725,NASDAQ,Healthcare-Products
1152,CFO US,2019-01-07,415735.0,43.97,21.4016,0.688980467637,910.18,916.61282875,NASDAQ,
1153,CFR US,2019-01-07,402099.5,91.92,31.6032,0.890678051069,5877.74,136.768828,NYSE,Banks
1154,CFRX US,2019-01-07,154692.5,1.94,115.296,0.0995237804926,154.05,796.0744615,NASDAQ,Biotechnology
1155,CF US,2019-01-07,1890641.5,43.96,37.6896,1.13261522005,10145.59,199.55312075,NYSE,Chemicals
1156,CFX US,2019-01-07,1032585.0,21.15,44.7808,1.2274338819,2478.77,252.1755605,NYSE,Miscellaneous Manufactur
1157,CGA US,2019-01-07,107360.5,0.4903,111.36,-0.196372241074,19.07,1390.727126,NYSE,Chemicals
1158,CGBD US,2019-01-07,495415.5,13.65,29.472,0.46036213019,854.06,589.40568525,NASDAQ,Investment Companies
1159,CGC US,2019-01-07,4002045.0,28.23,70.7264,1.46509323822,9675.2,488.71935075,NYSE,Pharmaceuticals
1160,CGEN US,2019-01-07,239569.5,2.52,95.9552,1.21795478232,143.95,1153.19237925,NASDAQ,Biotechnology
1161,CGIX US,2019-01-07,547234.5,0.44,162.3808,0.251622028889,12.21,3103.096312,NASDAQ,Healthcare-Services
1162,CGNX US,2019-01-07,753133.0,37.69,45.0304,1.31753818994,6489.89,175.38056575,NASDAQ,Machinery-Diversified
1163,CGO US,2019-01-07,64254.0,10.3,28.8576,0.368018169086,89.04,773.8955465,NASDAQ,
1164,CG US,2019-01-07,907387.5,16.2,39.648,0.882363019948,5663.45,377.735032,NASDAQ,Private Equity
1165,CGW US,2019-01-07,65984.0,31.5,15.52,0.448134619287,517.86,824.4683715,ARCA,
1166,CHAC/U US,2019-01-07,9800.5,10.01,6.6624,0.0159007551755,87.59,45606.3180345,AMEX,Holding Companies-Divers
1167,CHAD US,2019-01-07,11816.0,38.81,12.7616,-0.249170891652,64.04,432.8932975,ARCA,
1168,CHAP US,2019-01-07,108662.0,7.27,103.488,0.163307192723,337.74,442.84079675,NYSE,Oil&Gas
1169,CHA US,2019-01-07,26498.5,50.44,16.1088,0.413814078832,40822.29,215.518799,NYSE,Telecommunications
1170,CHAU US,2019-01-07,223313.0,15.14,25.1072,0.852203054833,78.73,840.407829,ARCA,
1171,CHCI US,2019-01-07,5739.0,1.88,102.1312,-0.253083751035,7.22,799.8718815,NASDAQ,Home Builders
1172,CHCO US,2019-01-07,64004.0,69.2,40.7744,0.742586991794,1146.01,143.95836225,NASDAQ,Banks
1173,CHCT US,2019-01-07,64662.0,29.3,33.7152,0.626469605691,543.04,162.01087775,NYSE,REITS
1174,CHDN US,2019-01-07,109120.5,241.33,46.016,0.98074193584,3275.28,136.8123445,NASDAQ,Entertainment
1175,CHD US,2019-01-07,1251052.0,65.06,25.5232,0.59140671593,16019.9,172.67634775,NYSE,Household Products/Wares
1176,CHEF US,2019-01-07,191948.5,32.12,43.168,0.856775890066,962.64,193.6782665,NASDAQ,Food
1177,CHEK US,2019-01-07,90281.0,2.5,112.5248,0.378389649053,13.32,764.021717,NASDAQ,Healthcare-Products
1178,CHEP US,2019-01-07,324.0,21.7263,16.8448,0.0588323643396,1.09,331.1002585,ARCA,
1179,CHE US,2019-01-07,94369.5,275.06,33.408,0.732878154692,4404.36,133.17159175,NYSE,Healthcare-Services
1180,CHFC US,2019-01-07,418825.5,39.12,37.1968,1.05203768645,2794.95,165.24383025,NASDAQ,Banks
1181,CHFS US,2019-01-07,19968.119808,7.7,200.1856,0.841536831526,3.95,251.9293335,NASDAQ,Healthcare-Products
1182,CHGG US,2019-01-07,584632.5,29.88,42.8864,1.17394177991,3433.14,216.5627365,NYSE,Commercial Services
1183,CHGX US,2019-01-07,555.0,17.8899,17.8496,0.0855941150967,4.47,3205.928948,ARCA,
1184,CHH US,2019-01-07,248412.5,72.53,27.0656,0.879624615619,4060.29,144.8301125,NYSE,Lodging
1185,CHIC US,2019-01-07,9340.0,23.02,31.9232,0.0368313088949,28.78,578.07621175,NASDAQ,
1186,CHIE US,2019-01-07,109.0,10.87,19.8592,0.00851434654163,2.17,382.45780675,ARCA,
1187,CHIH US,2019-01-07,1.0,13.2963,26.0224,-0.0599749451042,1.33,1386.8250115,ARCA,
1188,CHII US,2019-01-07,31.0,13.055,13.3568,0.00137489556172,1.96,484.97721475,ARCA,
1189,CHIK US,2019-01-07,92.5,13.8593,17.3952,0.120938679015,1.39,1340.26795825,ARCA,
1190,CHIL US,2019-01-07,10.0,24.3942,17.6576,0.00860285638798,2.44,1261.6638965,ARCA,
1191,CHIM US,2019-01-07,110.0,14.34,10.624,0.0557287715832,2.15,452.93028475,ARCA,
1192,CHIQ US,2019-01-07,32847.5,13.1,21.4784,0.389174249454,113.97,950.6439495,ARCA,
1193,CHI US,2019-01-07,676848.0,9.15,26.6624,0.604464227952,648.49,980.448109,NASDAQ,
1194,CHIU US,2019-01-07,1.0,14.7782,4.4096,0.0257630960005,1.48,1482.1757765,ARCA,
1195,CHIX US,2019-01-07,12960.5,14.9,15.7888,0.123926198129,29.05,645.43017675,ARCA,
1196,CHKE US,2019-01-07,45179.5,0.6,167.8208,0.417579717429,8.53,5058.4910245,NASDAQ,Apparel
1197,CHKP US,2019-01-07,569186.0,105.35,23.9168,0.725280509705,16457.11,153.561116,NASDAQ,Computers
1198,CHKR US,2019-01-07,88955.5,1.26,63.4624,0.157771162413,58.91,1862.58361375,NYSE,Oil&Gas
1199,CHK US,2019-01-07,40278937.5,2.25,79.3152,1.99980455763,2055.86,73692.603883,NYSE,Oil&Gas
1200,CHL US,2019-01-07,654717.0,49.23,12.9152,0.381952234203,201601.6,296.62235825,NYSE,Telecommunications
1201,CHMA US,2019-01-07,70305.0,3.45,123.1616,0.979893077279,84.29,296.93826375,NASDAQ,Pharmaceuticals
1202,CHMG US,2019-01-07,4561.5,41.5,101.472,0.0970894774086,199.48,189.7350095,NASDAQ,Banks
1203,CHMI US,2019-01-07,180207.0,18.47,23.3536,0.506188686952,299.02,283.16140925,NYSE,REITS
1204,CHNA US,2019-01-07,1478.0,18.44,24.5056,0.116499651163,1.84,496.866508,NASDAQ,
1205,CHNR US,2019-01-07,4094.5,1.63,77.1904,0.163377107404,40.6,7762.88762625,NASDAQ,Mining
1206,CHN US,2019-01-07,32485.0,16.97,18.1568,0.213402068445,266.81,720.37856475,NYSE,
1207,CHRA US,2019-01-07,74819.0,8.07,99.8656,0.235098391176,234.7,357.27506225,NYSE,Environmental Control
1208,CHRS US,2019-01-07,409443.5,8.67,69.7088,1.44570423533,589.78,243.73272875,NASDAQ,Pharmaceuticals
1209,CHRW US,2019-01-07,732762.0,82.69,26.24,0.847498916032,11370.24,165.6605005,NASDAQ,Transportation
1210,CHSP US,2019-01-07,325957.5,24.74,28.608,0.71345913064,1494.14,200.964753,NYSE,REITS
1211,CHS US,2019-01-07,3303949.0,6.02,60.736,0.953102466886,756.92,2658.06423675,NYSE,Retail
1212,CHTR US,2019-01-07,961475.5,302.74,35.1488,1.10359194404,77116.19,133.31200325,NASDAQ,Media
1213,CHT US,2019-01-07,88872.5,35.21,12.0896,0.210925879512,27313.97,222.540639,NYSE,Telecommunications
1214,CHU US,2019-01-07,745970.0,10.83,15.5648,0.488679245411,33137.77,1292.21018025,NYSE,Telecommunications
1215,CHUY US,2019-01-07,121677.5,18.77,47.2,0.66798044013,318.16,196.418557,NASDAQ,Retail
1216,CHW US,2019-01-07,457334.5,6.88,24.4992,0.564350665387,406.95,1261.878387,NASDAQ,
1217,CHY US,2019-01-07,720761.5,9.74,27.2,0.568428631885,712.59,932.78904075,NASDAQ,
1218,CIA US,2019-01-07,57556.0,7.73,44.7296,0.600024127645,387.13,267.13679875,NYSE,Insurance
1219,CIBR US,2019-01-07,234113.5,23.36,28.256,0.860572939457,651.74,605.61816875,NASDAQ,
1220,CIB US,2019-01-07,166573.0,40.78,29.5296,0.487679915371,9779.84,196.1574285,NYSE,Banks
1221,CIC/U US,2019-01-07,1000.0,10.28,1.3312,0.000591657084324,503.12,100.0,NYSE,Holding Companies-Divers
1222,CIDM US,2019-01-07,48046.5,0.6,160.192,0.627499242704,21.31,3701.16250325,NASDAQ,Entertainment
1223,CID US,2019-01-07,39352.5,30.63,19.4944,0.205081467938,42.88,471.19541175,NASDAQ,
1224,CIEN US,2019-01-07,2064301.0,34.56,34.2784,1.05803782516,5408.01,360.77403325,NYSE,Telecommunications
1225,CIFS US,2019-01-07,117992.0,1.01,160.0128,0.706595586433,22.34,1388.6204615,NASDAQ,Diversified Finan Serv
1226,CIF US,2019-01-07,101761.5,2.21,30.56,0.0409211580418,46.49,1939.40922975,NYSE,
1227,CIG/C US,2019-01-07,2645.5,4.16,62.4256,-0.112478596476,5621.69,289.2013045,NYSE,Electric
1228,CIGI US,2019-01-07,42440.0,56.28,31.9424,0.742318128727,2213.02,162.034081,NASDAQ,Commercial Services
1229,CIG US,2019-01-07,3217302.5,3.7,38.6816,0.729842167047,5563.17,26223.1874445,NYSE,Electric
1230,CII US,2019-01-07,210443.0,14.18,22.4192,0.622179005056,625.64,487.92237875,NYSE,
1231,CIK US,2019-01-07,146235.0,2.82,17.1648,0.0114512943431,147.37,2851.1343465,AMEX,
1232,CIL US,2019-01-07,19915.0,35.05,16.3584,0.0113198226476,29.79,314.9021745,NASDAQ,
1233,CIM US,2019-01-07,1617150.0,18.09,20.9664,0.497067237108,3382.96,667.4784015,NYSE,REITS
1234,CINF US,2019-01-07,454102.5,75.89,24.0448,0.826418273354,12350.16,146.658119,NASDAQ,Insurance
1235,CINR US,2019-01-07,16945.5,22.45,32.0448,0.135114453534,452.55,262.277999,NYSE,Mining
1236,CIO US,2019-01-07,325083.0,10.95,31.2192,0.608475374198,433.01,397.69946525,NYSE,REITS
1237,CIR US,2019-01-07,130320.5,23.18,58.4896,1.43481783524,459.97,138.0484945,NYSE,Metal Fabricate/Hardware
1238,CISN US,2019-01-07,508349.0,12.02,42.4256,1.03773084471,1595.22,404.81474175,NYSE,Software
